sample	type
TCGA.DX.AB2O.01	SARC
TCGA.DX.AB2P.01	SARC
TCGA.DX.AB2Q.01	SARC
TCGA.DX.AB2S.01	SARC
TCGA.DX.AB2T.01	SARC
TCGA.DX.AB2V.01	SARC
TCGA.DX.AB2W.01	SARC
TCGA.DX.AB2X.01	SARC
TCGA.DX.AB2Z.01	SARC
TCGA.DX.AB30.01	SARC
TCGA.DX.AB32.01	SARC
TCGA.DX.AB35.01	SARC
TCGA.DX.AB36.01	SARC
TCGA.DX.AB37.01	SARC
TCGA.DX.AB3A.01	SARC
TCGA.DX.AB3B.01	SARC
TCGA.DX.AB3C.01	SARC
TCGA.DY.A0XA.01	COADREAD
TCGA.DY.A1DC.01	COADREAD
TCGA.DY.A1DD.01	COADREAD
TCGA.DY.A1DE.01	COADREAD
TCGA.DY.A1DF.01	COADREAD
TCGA.DY.A1DG.01	COADREAD
TCGA.DY.A1H8.01	COADREAD
TCGA.DZ.6131.01	KIRP
TCGA.DZ.6132.01	KIRP
TCGA.DZ.6133.01	KIRP
TCGA.DZ.6134.01	KIRP
TCGA.DZ.6135.01	KIRP
TCGA.E1.5302.01	LGG
TCGA.E1.5303.01	LGG
TCGA.E1.5304.01	LGG
TCGA.E1.5305.01	LGG
TCGA.E1.5307.01	LGG
TCGA.E1.5311.01	LGG
TCGA.E1.5318.01	LGG
TCGA.E1.5319.01	LGG
TCGA.E1.5322.01	LGG
TCGA.E1.A7YD.01	LGG
TCGA.E1.A7YE.01	LGG
TCGA.E1.A7YH.01	LGG
TCGA.E1.A7YI.01	LGG
TCGA.E1.A7YJ.01	LGG
TCGA.E1.A7YK.01	LGG
TCGA.E1.A7YL.01	LGG
TCGA.E1.A7YM.01	LGG
TCGA.E1.A7YN.01	LGG
TCGA.E1.A7YO.01	LGG
TCGA.E1.A7YQ.01	LGG
TCGA.E1.A7YS.01	LGG
TCGA.E1.A7YU.01	LGG
TCGA.E1.A7YV.01	LGG
TCGA.E1.A7YW.01	LGG
TCGA.E1.A7YY.01	LGG
TCGA.E1.A7Z2.01	LGG
TCGA.E1.A7Z3.01	LGG
TCGA.E1.A7Z4.01	LGG
TCGA.E1.A7Z6.01	LGG
TCGA.E2.A105.01	BRCA
TCGA.E2.A106.01	BRCA
TCGA.E2.A107.01	BRCA
TCGA.E2.A109.01	BRCA
TCGA.E2.A10A.01	BRCA
TCGA.E2.A10B.01	BRCA
TCGA.E2.A10C.01	BRCA
TCGA.E2.A10E.01	BRCA
TCGA.E2.A10F.01	BRCA
TCGA.E2.A14N.01	BRCA
TCGA.E2.A14O.01	BRCA
TCGA.E2.A14P.01	BRCA
TCGA.E2.A14Q.01	BRCA
TCGA.E2.A14R.01	BRCA
TCGA.E2.A14S.01	BRCA
TCGA.E2.A14T.01	BRCA
TCGA.E2.A14U.01	BRCA
TCGA.E2.A14V.01	BRCA
TCGA.E2.A14W.01	BRCA
TCGA.E2.A14X.01	BRCA
TCGA.E2.A14Y.01	BRCA
TCGA.E2.A14Z.01	BRCA
TCGA.E2.A150.01	BRCA
TCGA.E2.A152.01	BRCA
TCGA.E2.A153.01	BRCA
TCGA.E2.A154.01	BRCA
TCGA.E2.A155.01	BRCA
TCGA.E2.A156.01	BRCA
TCGA.E2.A158.01	BRCA
TCGA.E2.A159.01	BRCA
TCGA.E2.A15A.01	BRCA
TCGA.E2.A15A.06	BRCA
TCGA.E2.A15C.01	BRCA
TCGA.E2.A15D.01	BRCA
TCGA.E2.A15E.01	BRCA
TCGA.E2.A15E.06	BRCA
TCGA.E2.A15F.01	BRCA
TCGA.E2.A15G.01	BRCA
TCGA.E2.A15H.01	BRCA
TCGA.E2.A15I.01	BRCA
TCGA.E2.A15J.01	BRCA
TCGA.E2.A15K.01	BRCA
TCGA.E2.A15K.06	BRCA
TCGA.E2.A15L.01	BRCA
TCGA.E2.A15M.01	BRCA
TCGA.E2.A15O.01	BRCA
TCGA.E2.A15P.01	BRCA
TCGA.E2.A15R.01	BRCA
TCGA.E2.A15S.01	BRCA
TCGA.E2.A15T.01	BRCA
TCGA.E2.A1AZ.01	BRCA
TCGA.E2.A1B0.01	BRCA
TCGA.E2.A1B1.01	BRCA
TCGA.E2.A1B4.01	BRCA
TCGA.E2.A1B5.01	BRCA
TCGA.E2.A1B6.01	BRCA
TCGA.E2.A1BC.01	BRCA
TCGA.E2.A1BD.01	BRCA
TCGA.E2.A1IE.01	BRCA
TCGA.E2.A1IF.01	BRCA
TCGA.E2.A1IG.01	BRCA
TCGA.E2.A1IH.01	BRCA
TCGA.E2.A1II.01	BRCA
TCGA.E2.A1IJ.01	BRCA
TCGA.E2.A1IK.01	BRCA
TCGA.E2.A1IL.01	BRCA
TCGA.E2.A1IN.01	BRCA
TCGA.E2.A1IO.01	BRCA
TCGA.E2.A1IU.01	BRCA
TCGA.E2.A1L6.01	BRCA
TCGA.E2.A1L7.01	BRCA
TCGA.E2.A1L8.01	BRCA
TCGA.E2.A1L9.01	BRCA
TCGA.E2.A1LA.01	BRCA
TCGA.E2.A1LB.01	BRCA
TCGA.E2.A1LE.01	BRCA
TCGA.E2.A1LG.01	BRCA
TCGA.E2.A1LH.01	BRCA
TCGA.E2.A1LI.01	BRCA
TCGA.E2.A1LK.01	BRCA
TCGA.E2.A1LL.01	BRCA
TCGA.E2.A1LS.01	BRCA
TCGA.E2.A2P5.01	BRCA
TCGA.E2.A2P6.01	BRCA
TCGA.E2.A3DX.01	BRCA
TCGA.E2.A56Z.01	BRCA
TCGA.E2.A570.01	BRCA
TCGA.E2.A572.01	BRCA
TCGA.E2.A573.01	BRCA
TCGA.E2.A574.01	BRCA
TCGA.E2.A576.01	BRCA
TCGA.E2.A9RU.01	BRCA
TCGA.E3.A3DY.01	THCA
TCGA.E3.A3DZ.01	THCA
TCGA.E3.A3E0.01	THCA
TCGA.E3.A3E1.01	THCA
TCGA.E3.A3E2.01	THCA
TCGA.E3.A3E3.01	THCA
TCGA.E3.A3E5.01	THCA
TCGA.E5.A2PC.01	BLCA
TCGA.E5.A4TZ.01	BLCA
TCGA.E5.A4U1.01	BLCA
TCGA.E6.A1LX.01	UCEC
TCGA.E6.A1LZ.01	UCEC
TCGA.E6.A1M0.01	UCEC
TCGA.E6.A2P8.01	UCEC
TCGA.E6.A2P9.01	UCEC
TCGA.E6.A8L9.01	UCEC
TCGA.E7.A3X6.01	BLCA
TCGA.E7.A3Y1.01	BLCA
TCGA.E7.A4IJ.01	BLCA
TCGA.E7.A4XJ.01	BLCA
TCGA.E7.A519.01	BLCA
TCGA.E7.A541.01	BLCA
TCGA.E7.A5KE.01	BLCA
TCGA.E7.A5KF.01	BLCA
TCGA.E7.A677.01	BLCA
TCGA.E7.A678.01	BLCA
TCGA.E7.A6MD.01	BLCA
TCGA.E7.A6ME.01	BLCA.SCN
TCGA.E7.A6MF.01	BLCA
TCGA.E7.A7DU.01	BLCA
TCGA.E7.A7DV.01	BLCA
TCGA.E7.A7PW.01	BLCA
TCGA.E7.A7XN.01	BLCA
TCGA.E7.A85H.01	BLCA
TCGA.E7.A8O7.01	BLCA
TCGA.E7.A8O8.01	BLCA
TCGA.E7.A97P.01	BLCA
TCGA.E7.A97Q.01	BLCA
TCGA.E8.A242.01	THCA
TCGA.E8.A2EA.01	THCA
TCGA.E8.A2JQ.01	THCA
TCGA.E8.A3X7.01	THCA
TCGA.E8.A413.01	THCA
TCGA.E8.A414.01	THCA
TCGA.E8.A415.01	THCA
TCGA.E8.A416.01	THCA
TCGA.E8.A417.01	THCA
TCGA.E8.A418.01	THCA
TCGA.E8.A419.01	THCA
TCGA.E8.A432.01	THCA
TCGA.E8.A433.01	THCA
TCGA.E8.A434.01	THCA
TCGA.E8.A436.01	THCA
TCGA.E8.A437.01	THCA
TCGA.E8.A438.01	THCA
TCGA.E8.A44K.01	THCA
TCGA.E8.A44M.01	THCA
TCGA.E9.A1N3.01	BRCA
TCGA.E9.A1N4.01	BRCA
TCGA.E9.A1N5.01	BRCA
TCGA.E9.A1N6.01	BRCA
TCGA.E9.A1N8.01	BRCA
TCGA.E9.A1N9.01	BRCA
TCGA.E9.A1NA.01	BRCA
TCGA.E9.A1NC.01	BRCA
TCGA.E9.A1ND.01	BRCA
TCGA.E9.A1NE.01	BRCA
TCGA.E9.A1NF.01	BRCA
TCGA.E9.A1NG.01	BRCA
TCGA.E9.A1NH.01	BRCA
TCGA.E9.A1NI.01	BRCA
TCGA.E9.A1QZ.01	BRCA
TCGA.E9.A1R0.01	BRCA
TCGA.E9.A1R2.01	BRCA
TCGA.E9.A1R3.01	BRCA
TCGA.E9.A1R4.01	BRCA
TCGA.E9.A1R5.01	BRCA
TCGA.E9.A1R6.01	BRCA
TCGA.E9.A1R7.01	BRCA
TCGA.E9.A1RA.01	BRCA
TCGA.E9.A1RB.01	BRCA
TCGA.E9.A1RC.01	BRCA
TCGA.E9.A1RD.01	BRCA
TCGA.E9.A1RE.01	BRCA
TCGA.E9.A1RF.01	BRCA
TCGA.E9.A1RG.01	BRCA
TCGA.E9.A1RH.01	BRCA
TCGA.E9.A1RI.01	BRCA
TCGA.E9.A226.01	BRCA
TCGA.E9.A227.01	BRCA
TCGA.E9.A228.01	BRCA
TCGA.E9.A229.01	BRCA
TCGA.E9.A22A.01	BRCA
TCGA.E9.A22B.01	BRCA
TCGA.E9.A22D.01	BRCA
TCGA.E9.A22E.01	BRCA
TCGA.E9.A22G.01	BRCA
TCGA.E9.A22H.01	BRCA
TCGA.E9.A243.01	BRCA
TCGA.E9.A244.01	BRCA
TCGA.E9.A245.01	BRCA
TCGA.E9.A247.01	BRCA
TCGA.E9.A248.01	BRCA
TCGA.E9.A249.01	BRCA
TCGA.E9.A24A.01	BRCA
TCGA.E9.A295.01	BRCA
TCGA.E9.A2JS.01	BRCA
TCGA.E9.A2JT.01	BRCA
TCGA.E9.A3HO.01	BRCA
TCGA.E9.A3Q9.01	BRCA
TCGA.E9.A3QA.01	BRCA
TCGA.E9.A3X8.01	BRCA
TCGA.E9.A54X.01	BRCA
TCGA.E9.A54Y.01	BRCA
TCGA.E9.A5FK.01	BRCA
TCGA.E9.A5FL.01	BRCA
TCGA.E9.A5UO.01	BRCA
TCGA.E9.A5UP.01	BRCA
TCGA.E9.A6HE.01	BRCA
TCGA.EA.A1QS.01	CESC
TCGA.EA.A1QT.01	CESC
TCGA.EA.A3HQ.01	CESC
TCGA.EA.A3HR.01	CESC
TCGA.EA.A3HS.01	CESC
TCGA.EA.A3HT.01	CESC
TCGA.EA.A3HU.01	CESC
TCGA.EA.A3QD.01	CESC
TCGA.EA.A3QE.01	CESC
TCGA.EA.A3Y4.01	CESC
TCGA.EA.A410.01	CESC
TCGA.EA.A411.01	CESC
TCGA.EA.A439.01	CESC
TCGA.EA.A43B.01	CESC
TCGA.EA.A44S.01	CESC
TCGA.EA.A4BA.01	CESC
TCGA.EA.A50E.01	CESC
TCGA.EA.A556.01	CESC
TCGA.EA.A5FO.01	CESC
TCGA.EA.A5O9.01	CESC
TCGA.EA.A5ZD.01	CESC
TCGA.EA.A5ZE.01	CESC
TCGA.EA.A5ZF.01	CESC
TCGA.EA.A6QX.01	CESC
TCGA.EA.A78R.01	CESC
TCGA.EA.A97N.01	CESC
TCGA.EB.A1NK.01	SKCM
TCGA.EB.A24C.01	SKCM
TCGA.EB.A24D.01	SKCM
TCGA.EB.A299.01	SKCM
TCGA.EB.A3HV.01	SKCM
TCGA.EB.A3XB.01	SKCM
TCGA.EB.A3XC.01	SKCM
TCGA.EB.A3XD.01	SKCM
TCGA.EB.A3XE.01	SKCM
TCGA.EB.A3XF.01	SKCM
TCGA.EB.A3Y6.01	SKCM
TCGA.EB.A3Y7.01	SKCM
TCGA.EB.A41A.01	SKCM
TCGA.EB.A41B.01	SKCM
TCGA.EB.A42Y.01	SKCM
TCGA.EB.A42Z.01	SKCM
TCGA.EB.A430.01	SKCM
TCGA.EB.A431.01	SKCM
TCGA.EB.A44N.01	SKCM
TCGA.EB.A44O.01	SKCM
TCGA.EB.A44P.01	SKCM
TCGA.EB.A44Q.06	SKCM
TCGA.EB.A44R.06	SKCM
TCGA.EB.A4IQ.01	SKCM
TCGA.EB.A4IS.01	SKCM
TCGA.EB.A4OY.01	SKCM
TCGA.EB.A4OZ.01	SKCM
TCGA.EB.A4P0.01	SKCM
TCGA.EB.A4XL.01	SKCM
TCGA.EB.A51B.01	SKCM
TCGA.EB.A550.01	SKCM
TCGA.EB.A551.01	SKCM
TCGA.EB.A553.01	SKCM
TCGA.EB.A57M.01	SKCM
TCGA.EB.A5FP.01	SKCM
TCGA.EB.A5KH.06	SKCM
TCGA.EB.A5SE.01	SKCM
TCGA.EB.A5SF.01	SKCM
TCGA.EB.A5SG.06	SKCM
TCGA.EB.A5SH.06	SKCM
TCGA.EB.A5UL.06	SKCM
TCGA.EB.A5UM.01	SKCM
TCGA.EB.A5UN.06	SKCM
TCGA.EB.A5VU.01	SKCM
TCGA.EB.A5VV.06	SKCM
TCGA.EB.A6L9.06	SKCM
TCGA.EB.A6QY.01	SKCM
TCGA.EB.A6QZ.01	SKCM
TCGA.EB.A6R0.01	SKCM
TCGA.EB.A82B.01	SKCM
TCGA.EB.A82C.01	SKCM
TCGA.EB.A85I.01	SKCM
TCGA.EB.A85J.01	SKCM
TCGA.EB.A97M.01	SKCM
TCGA.EC.A1NJ.01	UCEC
TCGA.EC.A1QX.01	UCEC
TCGA.EC.A24G.01	UCEC
TCGA.ED.A459.01	LIHC
TCGA.ED.A4XI.01	LIHC
TCGA.ED.A5KG.01	LIHC
TCGA.ED.A627.01	LIHC
TCGA.ED.A66X.01	LIHC
TCGA.ED.A66Y.01	LIHC
TCGA.ED.A7PX.01	LIHC
TCGA.ED.A7PY.01	LIHC
TCGA.ED.A7PZ.01	LIHC
TCGA.ED.A7XO.01	LIHC
TCGA.ED.A7XP.01	LIHC
TCGA.ED.A82E.01	LIHC
TCGA.ED.A8O5.01	LIHC
TCGA.ED.A8O6.01	LIHC
TCGA.ED.A97K.01	LIHC
TCGA.EE.A17X.06	SKCM
TCGA.EE.A17Y.06	SKCM
TCGA.EE.A17Z.06	SKCM
TCGA.EE.A180.06	SKCM
TCGA.EE.A181.06	SKCM
TCGA.EE.A182.06	SKCM
TCGA.EE.A183.06	SKCM
TCGA.EE.A184.06	SKCM
TCGA.EE.A185.06	SKCM
TCGA.EE.A20B.06	SKCM
TCGA.EE.A20C.06	SKCM
TCGA.EE.A20F.06	SKCM
TCGA.EE.A20H.06	SKCM
TCGA.EE.A20I.06	SKCM
TCGA.EE.A29A.06	SKCM
TCGA.EE.A29B.06	SKCM
TCGA.EE.A29C.06	SKCM
TCGA.EE.A29D.06	SKCM
TCGA.EE.A29E.06	SKCM
TCGA.EE.A29G.06	SKCM
TCGA.EE.A29H.06	SKCM
TCGA.EE.A29L.06	SKCM
TCGA.EE.A29M.06	SKCM
TCGA.EE.A29N.06	SKCM
TCGA.EE.A29P.06	SKCM
TCGA.EE.A29Q.06	SKCM
TCGA.EE.A29R.06	SKCM
TCGA.EE.A29S.06	SKCM
TCGA.EE.A29T.06	SKCM
TCGA.EE.A29V.06	SKCM
TCGA.EE.A29W.06	SKCM
TCGA.EE.A29X.06	SKCM
TCGA.EE.A2A0.06	SKCM
TCGA.EE.A2A1.06	SKCM
TCGA.EE.A2A2.06	SKCM
TCGA.EE.A2A5.06	SKCM
TCGA.EE.A2A6.06	SKCM
TCGA.EE.A2GB.06	SKCM
TCGA.EE.A2GC.06	SKCM
TCGA.EE.A2GD.06	SKCM
TCGA.EE.A2GE.06	SKCM
TCGA.EE.A2GH.06	SKCM
TCGA.EE.A2GI.06	SKCM
TCGA.EE.A2GJ.06	SKCM
TCGA.EE.A2GK.06	SKCM
TCGA.EE.A2GL.06	SKCM
TCGA.EE.A2GM.06	SKCM
TCGA.EE.A2GN.06	SKCM
TCGA.EE.A2GO.06	SKCM
TCGA.EE.A2GP.06	SKCM
TCGA.EE.A2GR.06	SKCM
TCGA.EE.A2GS.06	SKCM
TCGA.EE.A2GT.06	SKCM
TCGA.EE.A2GU.06	SKCM
TCGA.EE.A2M5.06	SKCM
TCGA.EE.A2M6.06	SKCM
TCGA.EE.A2M7.06	SKCM
TCGA.EE.A2M8.06	SKCM
TCGA.EE.A2MC.06	SKCM
TCGA.EE.A2MD.06	SKCM
TCGA.EE.A2ME.06	SKCM
TCGA.EE.A2MF.06	SKCM
TCGA.EE.A2MG.06	SKCM
TCGA.EE.A2MH.06	SKCM
TCGA.EE.A2MI.06	SKCM
TCGA.EE.A2MJ.06	SKCM
TCGA.EE.A2MK.06	SKCM
TCGA.EE.A2ML.06	SKCM
TCGA.EE.A2MM.06	SKCM
TCGA.EE.A2MN.06	SKCM
TCGA.EE.A2MP.06	SKCM
TCGA.EE.A2MQ.06	SKCM
TCGA.EE.A2MR.06	SKCM
TCGA.EE.A2MS.06	SKCM
TCGA.EE.A2MT.06	SKCM
TCGA.EE.A2MU.06	SKCM
TCGA.EE.A3AA.06	SKCM
TCGA.EE.A3AB.06	SKCM
TCGA.EE.A3AC.06	SKCM
TCGA.EE.A3AD.06	SKCM
TCGA.EE.A3AE.06	SKCM
TCGA.EE.A3AF.06	SKCM
TCGA.EE.A3AG.06	SKCM
TCGA.EE.A3AH.06	SKCM
TCGA.EE.A3J3.06	SKCM
TCGA.EE.A3J4.06	SKCM
TCGA.EE.A3J5.06	SKCM
TCGA.EE.A3J7.06	SKCM
TCGA.EE.A3J8.06	SKCM
TCGA.EE.A3JA.06	SKCM
TCGA.EE.A3JB.06	SKCM
TCGA.EE.A3JD.06	SKCM
TCGA.EE.A3JE.06	SKCM
TCGA.EE.A3JH.06	SKCM
TCGA.EE.A3JI.06	SKCM
TCGA.EF.5830.01	COADREAD
TCGA.EF.5831.01	COADREAD
TCGA.EI.6506.01	COADREAD
TCGA.EI.6507.01	COADREAD
TCGA.EI.6508.01	COADREAD
TCGA.EI.6509.01	COADREAD
TCGA.EI.6510.01	COADREAD
TCGA.EI.6511.01	COADREAD
TCGA.EI.6512.01	COADREAD
TCGA.EI.6513.01	COADREAD
TCGA.EI.6514.01	COADREAD
TCGA.EI.6881.01	COADREAD
TCGA.EI.6882.01	COADREAD
TCGA.EI.6883.01	COADREAD
TCGA.EI.6884.01	COADREAD
TCGA.EI.6885.01	COADREAD
TCGA.EI.6917.01	COADREAD
TCGA.EI.7002.01	COADREAD
TCGA.EI.7004.01	COADREAD
TCGA.EJ.5494.01	PRAD
TCGA.EJ.5495.01	PRAD
TCGA.EJ.5496.01	PRAD
TCGA.EJ.5497.01	PRAD
TCGA.EJ.5498.01	PRAD
TCGA.EJ.5499.01	PRAD
TCGA.EJ.5501.01	PRAD
TCGA.EJ.5502.01	PRAD
TCGA.EJ.5503.01	PRAD
TCGA.EJ.5504.01	PRAD
TCGA.EJ.5505.01	PRAD
TCGA.EJ.5506.01	PRAD
TCGA.EJ.5507.01	PRAD
TCGA.EJ.5508.01	PRAD
TCGA.EJ.5509.01	PRAD
TCGA.EJ.5510.01	PRAD
TCGA.EJ.5511.01	PRAD
TCGA.EJ.5512.01	PRAD
TCGA.EJ.5514.01	PRAD
TCGA.EJ.5515.01	PRAD
TCGA.EJ.5516.01	PRAD
TCGA.EJ.5517.01	PRAD
TCGA.EJ.5518.01	PRAD
TCGA.EJ.5519.01	PRAD
TCGA.EJ.5521.01	PRAD
TCGA.EJ.5522.01	PRAD
TCGA.EJ.5524.01	PRAD
TCGA.EJ.5525.01	PRAD
TCGA.EJ.5526.01	PRAD
TCGA.EJ.5527.01	PRAD
TCGA.EJ.5530.01	PRAD
TCGA.EJ.5531.01	PRAD
TCGA.EJ.5532.01	PRAD
TCGA.EJ.5542.01	PRAD
TCGA.EJ.7115.01	PRAD
TCGA.EJ.7123.01	PRAD
TCGA.EJ.7125.01	PRAD
TCGA.EJ.7218.01	PRAD
TCGA.EJ.7312.01	PRAD
TCGA.EJ.7314.01	PRAD
TCGA.EJ.7315.01	PRAD
TCGA.EJ.7317.01	PRAD
TCGA.EJ.7318.01	PRAD
TCGA.EJ.7321.01	PRAD
TCGA.EJ.7325.01	PRAD
TCGA.EJ.7327.01	PRAD
TCGA.EJ.7328.01	PRAD
TCGA.EJ.7330.01	PRAD
TCGA.EJ.7331.01	PRAD
TCGA.EJ.7781.01	PRAD
TCGA.EJ.7782.01	PRAD
TCGA.EJ.7783.01	PRAD
TCGA.EJ.7784.01	PRAD
TCGA.EJ.7785.01	PRAD
TCGA.EJ.7786.01	PRAD
TCGA.EJ.7788.01	PRAD
TCGA.EJ.7789.01	PRAD
TCGA.EJ.7791.01	PRAD
TCGA.EJ.7792.01	PRAD
TCGA.EJ.7793.01	PRAD
TCGA.EJ.7794.01	PRAD
TCGA.EJ.7797.01	PRAD
TCGA.EJ.8468.01	PRAD
TCGA.EJ.8469.01	PRAD
TCGA.EJ.8470.01	PRAD
TCGA.EJ.8472.01	PRAD
TCGA.EJ.8474.01	PRAD
TCGA.EJ.A46B.01	PRAD
TCGA.EJ.A46D.01	PRAD
TCGA.EJ.A46E.01	PRAD
TCGA.EJ.A46F.01	PRAD
TCGA.EJ.A46G.01	PRAD
TCGA.EJ.A46H.01	PRAD
TCGA.EJ.A46I.01	PRAD
TCGA.EJ.A65B.01	PRAD
TCGA.EJ.A65D.01	PRAD
TCGA.EJ.A65E.01	PRAD
TCGA.EJ.A65F.01	PRAD
TCGA.EJ.A65G.01	PRAD
TCGA.EJ.A65J.01	PRAD
TCGA.EJ.A65M.01	PRAD
TCGA.EJ.A6RA.01	PRAD
TCGA.EJ.A6RC.01	PRAD
TCGA.EJ.A7NF.01	PRAD
TCGA.EJ.A7NG.01	PRAD
TCGA.EJ.A7NH.01	PRAD
TCGA.EJ.A7NJ.01	PRAD
TCGA.EJ.A7NK.01	PRAD
TCGA.EJ.A7NM.01	PRAD
TCGA.EJ.A7NN.01	PRAD
TCGA.EJ.A8FN.01	PRAD
TCGA.EJ.A8FO.01	PRAD
TCGA.EJ.A8FP.01	PRAD
TCGA.EJ.A8FS.01	PRAD
TCGA.EJ.A8FU.01	PRAD
TCGA.EJ.AB20.01	PRAD
TCGA.EJ.AB27.01	PRAD
TCGA.EK.A2GZ.01	CESC
TCGA.EK.A2H0.01	CESC
TCGA.EK.A2H1.01	CESC
TCGA.EK.A2IP.01	CESC
TCGA.EK.A2IR.01	CESC
TCGA.EK.A2PG.01	CESC
TCGA.EK.A2PI.01	CESC
TCGA.EK.A2PK.01	CESC
TCGA.EK.A2PL.01	CESC
TCGA.EK.A2PM.01	CESC
TCGA.EK.A2R7.01	CESC
TCGA.EK.A2R8.01	CESC
TCGA.EK.A2R9.01	CESC
TCGA.EK.A2RA.01	CESC
TCGA.EK.A2RB.01	CESC
TCGA.EK.A2RC.01	CESC
TCGA.EK.A2RD.01	CESC
TCGA.EK.A2RE.01	CESC
TCGA.EK.A2RJ.01	CESC
TCGA.EK.A2RK.01	CESC
TCGA.EK.A2RL.01	CESC
TCGA.EK.A2RM.01	CESC
TCGA.EK.A2RN.01	CESC
TCGA.EK.A2RO.01	CESC
TCGA.EK.A3GJ.01	CESC
TCGA.EK.A3GK.01	CESC
TCGA.EK.A3GM.01	CESC
TCGA.EK.A3GN.01	CESC
TCGA.EL.A3CL.01	THCA
TCGA.EL.A3CM.01	THCA
TCGA.EL.A3CN.01	THCA
TCGA.EL.A3CO.01	THCA
TCGA.EL.A3CP.01	THCA
TCGA.EL.A3CR.01	THCA
TCGA.EL.A3CS.01	THCA
TCGA.EL.A3CT.01	THCA
TCGA.EL.A3CU.01	THCA
TCGA.EL.A3CV.01	THCA
TCGA.EL.A3CW.01	THCA
TCGA.EL.A3CX.01	THCA
TCGA.EL.A3CY.01	THCA
TCGA.EL.A3CZ.01	THCA
TCGA.EL.A3D0.01	THCA
TCGA.EL.A3D1.01	THCA
TCGA.EL.A3D4.01	THCA
TCGA.EL.A3D5.01	THCA
TCGA.EL.A3D6.01	THCA
TCGA.EL.A3GO.01	THCA
TCGA.EL.A3GP.01	THCA
TCGA.EL.A3GQ.01	THCA
TCGA.EL.A3GR.01	THCA
TCGA.EL.A3GS.01	THCA
TCGA.EL.A3GU.01	THCA
TCGA.EL.A3GV.01	THCA
TCGA.EL.A3GW.01	THCA
TCGA.EL.A3GX.01	THCA
TCGA.EL.A3GY.01	THCA
TCGA.EL.A3GZ.01	THCA
TCGA.EL.A3H1.01	THCA
TCGA.EL.A3H2.01	THCA
TCGA.EL.A3H3.01	THCA
TCGA.EL.A3H4.01	THCA
TCGA.EL.A3H5.01	THCA
TCGA.EL.A3H7.01	THCA
TCGA.EL.A3H8.01	THCA
TCGA.EL.A3MW.01	THCA
TCGA.EL.A3MX.01	THCA
TCGA.EL.A3MY.01	THCA
TCGA.EL.A3MZ.01	THCA
TCGA.EL.A3N2.01	THCA
TCGA.EL.A3N3.01	THCA
TCGA.EL.A3T0.01	THCA
TCGA.EL.A3T1.01	THCA
TCGA.EL.A3T2.01	THCA
TCGA.EL.A3T3.01	THCA
TCGA.EL.A3T6.01	THCA
TCGA.EL.A3T7.01	THCA
TCGA.EL.A3T8.01	THCA
TCGA.EL.A3T9.01	THCA
TCGA.EL.A3TA.01	THCA
TCGA.EL.A3TB.01	THCA
TCGA.EL.A3ZG.01	THCA
TCGA.EL.A3ZH.01	THCA
TCGA.EL.A3ZK.01	THCA
TCGA.EL.A3ZL.01	THCA
TCGA.EL.A3ZM.01	THCA
TCGA.EL.A3ZN.01	THCA
TCGA.EL.A3ZO.01	THCA
TCGA.EL.A3ZP.01	THCA
TCGA.EL.A3ZQ.01	THCA
TCGA.EL.A3ZR.01	THCA
TCGA.EL.A3ZS.01	THCA
TCGA.EL.A3ZT.01	THCA
TCGA.EL.A4JV.01	THCA
TCGA.EL.A4JW.01	THCA
TCGA.EL.A4JX.01	THCA
TCGA.EL.A4JZ.01	THCA
TCGA.EL.A4K0.01	THCA
TCGA.EL.A4K1.01	THCA
TCGA.EL.A4K2.01	THCA
TCGA.EL.A4K4.01	THCA
TCGA.EL.A4K6.01	THCA
TCGA.EL.A4K7.01	THCA
TCGA.EL.A4K9.01	THCA
TCGA.EL.A4KD.01	THCA
TCGA.EL.A4KG.01	THCA
TCGA.EL.A4KH.01	THCA
TCGA.EL.A4KI.01	THCA
TCGA.EM.A1CS.01	THCA
TCGA.EM.A1CT.01	THCA
TCGA.EM.A1CU.01	THCA
TCGA.EM.A1CV.01	THCA
TCGA.EM.A1CW.01	THCA
TCGA.EM.A1YA.01	THCA
TCGA.EM.A1YB.01	THCA
TCGA.EM.A1YC.01	THCA
TCGA.EM.A1YD.01	THCA
TCGA.EM.A1YE.01	THCA
TCGA.EM.A22I.01	THCA
TCGA.EM.A22J.01	THCA
TCGA.EM.A22K.01	THCA
TCGA.EM.A22L.01	THCA
TCGA.EM.A22M.01	THCA
TCGA.EM.A22N.01	THCA
TCGA.EM.A22O.01	THCA
TCGA.EM.A22P.01	THCA
TCGA.EM.A22Q.01	THCA
TCGA.EM.A2CJ.01	THCA
TCGA.EM.A2CK.01	THCA
TCGA.EM.A2CL.01	THCA
TCGA.EM.A2CM.01	THCA
TCGA.EM.A2CN.01	THCA
TCGA.EM.A2CO.01	THCA
TCGA.EM.A2CP.01	THCA
TCGA.EM.A2CQ.01	THCA
TCGA.EM.A2CR.01	THCA
TCGA.EM.A2CS.01	THCA
TCGA.EM.A2CS.06	THCA
TCGA.EM.A2CT.01	THCA
TCGA.EM.A2CU.01	THCA
TCGA.EM.A2OV.01	THCA
TCGA.EM.A2OW.01	THCA
TCGA.EM.A2OX.01	THCA
TCGA.EM.A2OY.01	THCA
TCGA.EM.A2OZ.01	THCA
TCGA.EM.A2P0.01	THCA
TCGA.EM.A2P1.01	THCA
